League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
CHINA 1,2025-06-14,04:30:00,14,Zhejiang FC,Shanghai SIPG,3.54,2.46,2.4,3.32,3.97,1.83,1.19,3.98,2.08,1.7,4.45,1.15,1.02,19.0,1.07,5.8,1.42,2.65,1.39,2.76,1.82,1.23,1.32,1.86,2.2,1.56,1.67,3.23,2.17,6.75,1.84,1.2,3.95,1.36,2.8,1.58,2.18,1.94,1.76,2.4,1.49
JAPAN 1,2025-06-14,05:30:00,20,Shonan Bellmare,Machida Zelvia,4.33,2.05,2.75,3.52,3.07,1.96,1.44,2.63,3.25,1.33,10.0,1.06,1.09,7.0,1.42,2.8,2.27,1.56,1.95,1.8,1.75,1.3,1.25,1.4,1.73,1.45,1.45,2.9,2.32,6.5,1.74,1.34,2.85,1.58,2.14,1.95,1.71,2.48,1.43,3.25,1.26
JAPAN 1,2025-06-14,06:00:00,20,Kashima Antlers,Sanfrecce Hiroshima,4.0,2.1,2.88,3.27,3.12,2.03,1.44,2.63,3.25,1.33,9.0,1.07,1.07,8.0,1.38,3.0,2.15,1.62,1.91,1.91,1.67,1.28,1.3,2.36,1.56,1.59,1.64,3.23,2.48,6.75,1.65,1.28,3.15,1.49,2.33,1.82,1.83,2.3,1.52,3.0,1.3
JAPAN 1,2025-06-14,06:00:00,20,Yokohama,Kawasaki Frontale,4.0,2.05,2.62,3.5,3.11,1.95,1.42,2.62,2.95,1.35,9.0,1.07,1.07,8.0,1.38,3.0,2.05,1.68,1.83,1.83,1.73,1.28,1.28,1.27,1.6,1.3,1.59,2.89,2.07,6.5,1.91,1.32,2.9,1.55,2.2,1.92,1.73,2.43,1.45,3.2,1.27
JAPAN 2,2025-06-14,06:00:00,19,Mito Hollyhock,Sagan Tosu,2.75,1.95,4.15,2.19,2.97,3.06,1.45,2.55,3.1,1.32,7.0,1.06,1.02,8.2,1.32,2.88,1.95,1.75,1.84,1.82,1.26,1.3,1.64,2.27,1.25,1.66,1.35,3.01,1.69,8.0,2.54,1.24,3.48,1.46,2.53,1.76,2.0,2.2,1.63,2.77,1.39
SOUTH KOREA 2,2025-06-14,07:00:00,16,Bucheon 1995,Seoul E-Land,3.38,2.29,3.05,2.65,3.17,2.34,1.34,3.19,2.71,1.45,6.0,1.09,1.02,10.0,1.29,3.4,1.87,1.83,1.67,2.1,1.57,1.3,1.44,1.75,1.57,1.44,1.23,2.67,1.83,6.1,2.45,1.39,2.59,1.85,1.95,2.19,1.54,2.97,1.3,3.7,1.22
SOUTH KOREA 2,2025-06-14,07:00:00,16,Asan Mugunghwa,Cheonan City,2.13,2.45,5.42,1.57,3.83,4.5,1.32,3.3,2.59,1.49,5.5,1.11,1.02,10.0,1.25,3.6,1.76,1.94,1.75,1.95,1.18,1.22,2.3,1.5,0.38,1.82,1.19,3.01,1.45,8.5,3.22,1.32,2.88,1.8,2.0,2.05,1.65,2.7,1.36,3.78,1.19
SOUTH KOREA 1,2025-06-14,07:00:00,18,Jeju United,Daegu,2.5,2.25,4.33,1.9,3.34,3.39,1.36,3.0,2.63,1.44,7.0,1.1,1.05,9.0,1.28,3.55,1.83,1.87,1.73,2.0,1.25,1.25,1.83,1.44,0.22,1.5,1.33,2.83,1.75,6.4,2.3,1.35,2.9,1.6,2.17,1.98,1.74,2.5,1.46,3.3,1.28
SOUTH KOREA 2,2025-06-14,07:00:00,16,Cheongju,Seongnam,3.32,2.04,3.08,2.59,3.12,2.42,1.41,2.69,2.93,1.35,6.95,1.04,1.02,8.1,1.3,2.97,2.0,1.67,1.76,1.91,1.47,1.28,1.41,0.4,0.86,1.41,1.21,2.62,1.98,5.95,2.25,1.47,2.35,1.86,1.8,2.43,1.44,3.34,1.24,4.4,1.15
SOUTH KOREA 1,2025-06-14,07:00:00,18,Sangju Sangmu,Pohang Steelers,2.75,2.2,3.75,2.07,3.21,3.08,1.36,3.0,2.75,1.4,7.0,1.1,1.06,8.5,1.3,3.45,1.84,1.86,1.67,2.1,1.3,1.25,1.7,1.67,1.33,1.74,1.52,3.26,1.73,6.25,2.35,1.49,2.4,1.83,1.85,2.33,1.52,3.05,1.32,4.1,1.19
