Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
G4vrUG0l,PERU 1,APERTURA ,2025-02-09,00:00,Alianza Lima,Cusco,1.91,2.38,7.5,1.36,3.0,2.75,1.4,7.0,1.1,1.38,4.5,8.0,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,2.1,1.67,1.08,1.18,3.0,11.0,17.0,41.0,101.0,6.5,9.0,23.0,51.0,6.0,9.0,23.0,51.0,8.5,12.0,29.0,67.0,351.0,2,0,3,0,"[9, 18, 55]",[],2.39,0.25
l89zAkf4,VENEZUELA 1,APERTURA ,2025-02-09,00:00,Puerto Cabello,Carabobo,3.35,1.88,3.45,1.53,2.18,0.0,0.0,0.0,0.0,2.65,2.87,2.75,1.11,6.2,1.5,2.27,2.42,1.44,4.15,1.15,0.0,0.0,2.02,1.62,1.44,1.35,1.45,6.3,6.5,12.0,32.0,6.5,5.8,11.0,30.0,11.75,10.5,18.0,50.0,30.0,28.0,45.0,120.0,800.0,1,2,1,3,[45],"[18, 40, 89]",0.84,2.22
vuT6U4qn,MEXICO 1,CLAUSURA ,2025-02-09,00:00,Juarez,Monterrey,4.5,2.25,2.5,1.36,3.0,2.63,1.44,7.0,1.1,4.1,3.75,1.85,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.75,2.0,1.91,1.25,1.22,12.0,8.0,9.0,15.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,23.0,41.0,29.0,34.0,41.0,201.0,1,0,2,1,"[36, 63]",[90],0.97,2.06
K4eM9oTg,MEXICO 2,CLAUSURA ,2025-02-09,00:00,Tampico Madero,Cancun,2.32,2.15,4.45,1.39,2.57,2.52,1.4,0.0,0.0,1.8,3.4,4.15,0.0,0.0,1.32,2.85,1.93,1.7,3.15,1.26,0.0,0.0,1.82,1.78,1.2,1.27,1.95,9.0,10.75,23.0,70.0,6.5,6.6,14.0,40.0,8.25,8.25,16.0,50.0,14.5,15.0,29.0,80.0,700.0,0,2,0,2,[],"[35, 45]",0,0
lCHeNmxJ,MEXICO 1,CLAUSURA ,2025-02-09,00:05,Cruz Azul,Pachuca,2.25,2.25,5.0,1.36,3.0,2.75,1.4,7.0,1.1,1.67,4.0,5.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.8,1.95,1.17,1.22,2.15,12.0,13.0,26.0,51.0,7.0,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,251.0,1,0,2,1,"[23, 90]",[80],1.75,0.84
EwXWdXdM,ARGENTINA 1,APERTURA ,2025-02-09,01:15,Racing Club,Boca Juniors,3.0,2.05,3.75,1.44,2.63,3.25,1.33,10.0,1.06,2.25,3.25,3.2,1.06,10.0,1.3,3.4,2.05,1.75,3.5,1.29,8.0,1.08,1.91,1.91,1.36,1.33,1.62,8.5,9.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,29.0,51.0,301.0,1,0,2,0,"[16, 87]",[],2.36,0.80
zypp2iEr,COLOMBIA 1,APERTURA ,2025-02-09,01:30,Millonarios,La Equidad,2.25,2.0,7.0,1.53,2.38,3.75,1.25,11.0,1.05,1.57,3.75,5.75,1.1,7.0,1.44,2.63,2.4,1.53,5.0,1.17,11.0,1.05,2.5,1.5,1.14,1.25,2.3,7.0,11.0,29.0,67.0,5.0,7.5,21.0,51.0,6.0,9.5,26.0,67.0,11.0,17.0,41.0,101.0,101.0,1,0,2,1,"[11, 80]",[53],1.22,0.31
S4qgP7VG,AUSTRALIA 1,ROUND 18,2025-02-09,03:00,Macarthur FC,Western United,3.0,2.6,2.75,1.22,4.0,2.05,1.75,4.33,1.2,2.7,3.8,2.38,1.02,21.0,1.11,6.5,1.4,3.0,1.91,1.91,3.2,1.36,1.33,3.25,1.53,1.25,1.44,23.0,17.0,17.0,26.0,17.0,8.5,10.0,17.0,19.0,11.0,10.0,17.0,29.0,19.0,19.0,23.0,67.0,1,2,2,2,"[32, 79]","[23, 45]",1.28,3.82
hARLis8K,BULGARIA 1,ROUND 20,2025-02-09,07:00,CSKA 1948 Sofia,Lok. Sofia,2.38,2.3,4.75,1.33,3.25,2.63,1.44,7.0,1.1,1.75,3.8,4.33,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.73,2.0,1.2,1.25,2.0,12.0,13.0,23.0,41.0,8.0,7.0,15.0,34.0,9.0,8.5,15.0,41.0,15.0,13.0,23.0,41.0,201.0,0,3,1,4,[55],"[1, 19, 44, 60]",0,0
829u925U,SPAIN 4,GROUP 5 ,2025-02-09,07:00,CD Mostoles,Yaiza,2.6,2.05,4.33,1.44,2.4,0.0,0.0,0.0,0.0,1.9,3.5,3.4,0.0,0.0,1.35,2.7,2.1,1.7,3.35,1.23,0.0,0.0,1.83,1.78,1.25,1.22,1.8,8.5,9.5,17.0,34.0,6.5,7.5,15.0,34.0,8.5,10.0,21.0,41.0,15.0,19.0,34.0,67.0,700.0,2,0,3,2,"[32, 39, 87]","[90, 90]",0,0
4jQfNZ1C,TURKEY 1,ROUND 23,2025-02-09,07:30,Kasimpasa,Rizespor,2.75,2.38,3.5,1.3,3.4,2.38,1.53,5.5,1.14,2.1,3.6,2.9,1.02,17.0,1.13,5.0,1.57,2.35,2.37,1.5,4.0,1.19,1.5,2.5,1.36,1.25,1.62,17.0,13.0,19.0,34.0,11.0,7.5,11.0,21.0,13.0,9.0,12.0,23.0,21.0,15.0,21.0,34.0,101.0,2,1,3,2,"[26, 45, 57]","[30, 80]",1.62,1.14
Sb8QNEBl,TURKEY 2,ROUND 23,2025-02-09,07:30,Bandirmaspor,Sanliurfaspor,2.25,2.25,5.5,1.4,2.75,2.75,1.4,8.0,1.08,1.62,3.7,5.0,1.03,11.0,1.25,3.5,1.9,1.9,3.25,1.3,6.5,1.08,1.83,1.83,1.17,1.29,2.25,10.0,13.0,26.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0,1,2,3,2,"[5, 67, 90]","[30, 45]",2.59,0.67
IPMfTzlR,TURKEY 2,ROUND 23,2025-02-09,07:30,Boluspor,Keciorengucu,3.0,2.1,3.75,1.4,2.75,3.0,1.36,8.0,1.08,2.2,3.25,3.0,1.03,11.0,1.25,3.5,1.98,1.83,3.4,1.27,7.0,1.07,1.73,2.0,1.33,1.3,1.57,10.0,10.0,15.0,34.0,8.0,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,201.0,0,1,1,1,[82],[16],1.91,1.13
d0uGTHdR,SPAIN 4,GROUP 2 ,2025-02-09,07:30,Alaves B,Ejea,3.1,1.8,4.2,1.62,2.05,0.0,0.0,0.0,0.0,2.27,2.77,3.45,1.12,5.2,1.55,2.15,2.55,1.39,4.4,1.13,0.0,0.0,2.1,1.57,1.27,1.37,1.6,5.8,7.4,16.5,50.0,5.4,5.7,12.5,40.0,9.25,10.0,19.0,60.0,23.0,25.0,50.0,120.0,800.0,0,0,0,1,[],[85],0,0
CzGWAOzI,SPAIN 4,GROUP 5 ,2025-02-09,07:30,Getafe B,Rayo Majadahonda,3.1,1.91,4.0,1.55,2.15,0.0,0.0,0.0,0.0,2.25,2.8,3.2,1.1,5.8,1.47,2.35,2.5,1.5,3.95,1.17,0.0,0.0,1.98,1.65,1.29,1.33,1.53,6.0,8.0,15.0,29.0,6.5,6.5,15.0,34.0,9.5,12.0,21.0,51.0,19.0,23.0,41.0,67.0,101.0,0,0,1,1,[50],[53],0,0
GEZIaWb5,PORTUGAL 2,ROUND 21,2025-02-09,08:00,Mafra,Chaves,3.75,1.92,3.25,1.53,2.38,3.75,1.25,11.0,1.05,3.0,2.9,2.35,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.0,1.73,1.53,1.36,1.33,7.0,6.5,11.0,23.0,8.0,6.0,10.0,23.0,15.0,12.0,17.0,41.0,34.0,29.0,41.0,67.0,1000.0,0,0,0,0,[],[],0,0
fgWI2adE,PORTUGAL 3,PROMOTION GROUP ,2025-02-09,08:00,AD Fafe,1º Dezembro,2.22,2.15,5.0,1.39,2.57,2.57,1.38,0.0,0.0,1.7,3.5,4.7,0.0,0.0,1.34,2.77,1.98,1.65,3.25,1.25,0.0,0.0,1.93,1.7,1.17,1.25,2.12,8.5,11.25,26.0,90.0,6.0,6.9,16.0,55.0,7.2,8.25,18.0,60.0,12.5,14.5,32.0,100.0,1000.0,0,0,3,1,"[75, 81, 90]",[56],0,0
IiZcJHWr,SPAIN 3,GROUP 1 ,2025-02-09,08:00,Andorra,Lugo,2.5,1.87,5.5,1.57,2.25,3.75,1.25,9.0,1.04,1.73,3.2,4.5,1.1,6.5,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.5,1.5,1.13,1.29,1.91,6.5,9.5,23.0,51.0,5.0,7.0,19.0,41.0,7.0,10.0,23.0,51.0,13.0,19.0,41.0,101.0,101.0,1,0,2,0,"[14, 89]",[],0,0
WE1R5zR9,SPAIN 3,GROUP 1 ,2025-02-09,08:00,Osasuna B,Gimnastic,3.75,1.92,3.0,1.5,2.5,3.4,1.3,8.0,1.06,3.3,2.8,2.2,1.08,7.0,1.4,2.75,2.25,1.62,4.0,1.22,7.5,1.07,1.91,1.8,1.55,1.33,1.25,7.0,7.0,10.0,21.0,9.0,6.0,10.0,21.0,17.0,13.0,15.0,34.0,34.0,29.0,41.0,51.0,151.0,1,0,1,1,[11],[73],0,0
t4cbm7go,SPAIN 3,GROUP 1 ,2025-02-09,08:00,R. Union,Unionistas,3.25,1.91,3.5,1.53,2.38,3.75,1.25,8.5,1.05,2.55,2.8,2.75,1.1,6.5,1.44,2.63,2.38,1.53,4.33,1.2,8.0,1.06,2.0,1.73,1.36,1.33,1.44,6.5,7.5,13.0,29.0,7.0,6.0,12.0,26.0,12.0,11.0,17.0,41.0,26.0,26.0,41.0,67.0,700.0,1,2,3,2,"[8, 52, 83]","[3, 23]",0,0
tWq6jNPi,SPAIN 3,GROUP 2 ,2025-02-09,08:00,Fuenlabrada,Yeclano,3.4,1.77,3.75,1.67,2.1,4.33,1.2,10.0,1.03,2.6,2.6,2.9,1.14,5.0,1.62,2.2,3.0,1.36,6.0,1.11,10.0,1.03,2.25,1.57,1.3,1.4,1.4,5.0,7.0,13.0,29.0,6.5,5.5,13.0,34.0,11.0,12.0,19.0,51.0,26.0,29.0,41.0,81.0,900.0,1,1,2,1,"[45, 53]",[6],0,0
