Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
KpJIZ3Bt,MEXICO 1,APERTURA,2025-07-26,00:00,Club Tijuana,Juarez,2.63,2.3,3.75,1.3,3.24,2.45,1.49,5.81,1.1,2.1,3.4,3.5,1.02,12.0,1.21,4.23,1.73,2.12,2.7,1.45,4.99,1.16,1.57,2.25,1.29,1.3,1.7,13.0,13.0,19.0,41.0,9.5,6.5,12.0,26.0,11.0,9.0,12.0,29.0,19.0,15.0,23.0,41.0,126.0
Mg7pUm8D,SOUTH KOREA 2,ROUND 22,2025-07-26,07:00,Busan,Bucheon FC 1995,2.88,2.1,3.75,1.4,2.73,2.95,1.35,7.77,1.05,2.25,3.5,3.1,1.05,9.39,1.33,3.25,2.06,1.77,3.77,1.26,7.92,1.07,1.83,1.83,1.36,1.29,1.62,9.5,9.0,15.0,34.0,7.5,6.5,11.0,26.0,10.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,301.0
IigpBQXN,SOUTH KOREA 1,ROUND 24,2025-07-26,07:00,Gimcheon Sangmu,Jeju SK,2.63,2.3,3.75,1.31,3.15,2.57,1.44,6.34,1.08,2.05,3.6,3.25,1.02,13.0,1.23,4.03,1.77,2.06,2.8,1.42,5.48,1.14,1.62,2.2,1.33,1.29,1.73,13.0,12.0,19.0,34.0,9.0,7.0,12.0,23.0,11.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0
6BE0DGEi,SOUTH KOREA 1,ROUND 24,2025-07-26,07:00,Gwangju FC,Jeonbuk,4.0,2.05,3.0,1.44,2.57,3.15,1.31,8.7,1.04,3.2,3.3,2.25,1.06,8.87,1.37,3.02,2.18,1.69,4.03,1.23,8.87,1.06,1.83,1.83,1.62,1.33,1.36,8.5,7.0,10.0,21.0,8.5,6.5,9.5,19.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,351.0
lzpG54eo,SOUTH KOREA 1,ROUND 24,2025-07-26,07:00,Suwon FC,Anyang,2.88,2.2,3.75,1.35,2.95,2.73,1.4,6.81,1.07,2.2,3.5,3.1,1.03,11.0,1.29,3.51,1.9,1.9,3.25,1.33,6.46,1.1,1.73,2.0,1.36,1.29,1.67,11.0,10.0,17.0,34.0,8.5,6.5,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,26.0,41.0,201.0
QugAp9hf,SOUTH KOREA 2,ROUND 22,2025-07-26,07:00,Asan,Hwaseong,2.3,2.2,5.0,1.4,2.73,2.73,1.4,7.77,1.05,1.7,3.7,4.75,1.04,9.83,1.33,3.25,2.0,1.81,3.51,1.29,6.94,1.09,1.91,1.8,1.18,1.29,2.1,10.0,12.0,23.0,51.0,6.5,7.0,15.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
EmfWii0K,SOUTH KOREA 2,ROUND 22,2025-07-26,07:00,Cheonan City,Gyeongnam,3.2,2.2,3.25,1.4,2.73,2.73,1.4,7.77,1.05,2.55,3.4,2.63,1.03,11.0,1.29,3.51,1.94,1.86,3.4,1.3,6.46,1.1,1.73,2.0,1.44,1.3,1.5,11.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
YXz3nVNs,SOUTH KOREA 2,ROUND 22,2025-07-26,07:00,Cheongju,Gimpo FC,3.75,2.05,3.1,1.44,2.57,3.15,1.31,9.65,1.02,3.1,3.2,2.3,1.07,7.92,1.37,3.02,2.2,1.67,4.03,1.23,8.87,1.06,1.91,1.8,1.57,1.36,1.36,8.0,7.0,11.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,351.0
rypHtN0d,CHINA 1,ROUND 18,2025-07-26,08:00,Shanghai Port,Qingdao West Coast,1.73,2.75,6.5,1.21,3.91,2.01,1.71,4.27,1.18,1.36,5.25,7.0,1.01,19.0,1.13,5.74,1.45,2.7,2.07,1.76,3.48,1.29,1.67,2.1,1.1,1.17,3.0,21.0,23.0,41.0,81.0,10.0,11.0,21.0,41.0,8.5,9.0,17.0,41.0,10.0,10.0,21.0,41.0,151.0
Asx34Qh3,CHINA 1,ROUND 18,2025-07-26,08:35,Chengdu Rongcheng,Beijing Guoan,2.1,2.6,4.75,1.25,3.59,2.2,1.6,4.89,1.14,1.62,4.33,4.5,1.01,15.0,1.15,5.27,1.52,2.48,2.31,1.62,3.8,1.25,1.53,2.38,1.18,1.2,2.25,21.0,19.0,29.0,51.0,11.0,8.5,15.0,34.0,10.0,8.5,13.0,29.0,13.0,12.0,19.0,41.0,126.0
xA5lJUfd,NORWAY 2,ROUND 14,2025-07-26,09:00,Aalesund,Moss,1.95,2.5,6.0,1.28,3.35,2.47,1.48,5.86,1.1,1.48,4.33,6.0,1.01,15.0,1.2,4.35,1.69,2.18,2.65,1.46,4.98,1.16,1.73,2.0,1.13,1.2,2.63,15.0,19.0,34.0,67.0,8.0,8.5,19.0,41.0,8.0,8.5,17.0,41.0,11.0,12.0,23.0,51.0,201.0
WdQB24NF,CHINA 1,ROUND 18,2025-07-26,09:00,Yunnan Yukun,Shenzhen Xinpengcheng,2.4,2.3,4.33,1.29,3.35,2.25,1.56,6.4,1.1,1.85,3.7,4.0,1.03,12.0,1.16,4.4,1.55,2.28,2.43,1.48,4.2,1.18,1.67,2.1,1.22,1.29,1.91,13.0,13.0,21.0,41.0,9.0,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,21.0,41.0,151.0
xp62iVKH,FINLAND 1,-,2025-07-26,09:00,Haka,KTP,2.5,2.4,3.6,1.25,3.41,2.22,1.56,5.33,1.11,2.0,3.5,3.3,1.01,18.0,1.13,4.84,1.53,2.28,2.32,1.51,3.92,1.2,1.5,2.5,1.33,1.29,1.8,17.0,15.0,21.0,41.0,11.0,7.5,12.0,23.0,12.0,9.0,11.0,26.0,19.0,15.0,19.0,34.0,101.0
xITRIym1,DENMARK 2,ROUND 2,2025-07-26,09:00,Hillerod,Aalborg,3.1,2.25,3.2,1.31,3.15,2.57,1.44,6.34,1.08,2.5,3.4,2.7,1.02,13.0,1.23,4.03,1.77,2.06,2.8,1.42,5.48,1.14,1.62,2.2,1.44,1.3,1.5,12.0,11.0,15.0,26.0,10.0,6.5,10.0,21.0,13.0,10.0,12.0,26.0,23.0,19.0,26.0,41.0,151.0
GhATtYn3,NORWAY 2,ROUND 14,2025-07-26,09:00,Asane,Hodd,2.75,2.2,4.0,1.4,2.73,2.95,1.35,7.77,1.05,2.05,3.3,3.5,1.04,9.83,1.3,3.4,2.0,1.81,3.4,1.3,6.94,1.09,1.8,1.91,1.29,1.33,1.73,9.5,10.0,17.0,41.0,7.5,6.5,13.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
pCQ9QC2M,NORWAY 2,ROUND 14,2025-07-26,09:00,Sogndal,Stabaek,2.75,2.5,3.1,1.21,3.96,2.08,1.66,4.45,1.17,2.25,3.7,2.8,1.01,18.0,1.12,5.97,1.45,2.7,2.15,1.71,3.51,1.29,1.4,2.75,1.4,1.29,1.62,21.0,15.0,19.0,29.0,13.0,8.0,11.0,19.0,15.0,10.0,11.0,21.0,23.0,15.0,19.0,29.0,81.0
pboyCDmT,NORWAY 2,ROUND 14,2025-07-26,09:00,Egersund,Lyn,2.75,2.4,3.2,1.23,3.7,2.18,1.61,4.89,1.14,2.25,3.6,2.8,1.01,17.0,1.16,4.98,1.55,2.4,2.31,1.62,4.03,1.23,1.44,2.63,1.4,1.29,1.62,17.0,15.0,17.0,29.0,12.0,7.5,11.0,21.0,15.0,9.5,11.0,23.0,23.0,17.0,21.0,34.0,101.0
4rS76iBj,NORWAY 2,ROUND 14,2025-07-26,09:00,Mjondalen,Kongsvinger,5.5,2.75,1.91,1.21,3.96,1.99,1.73,4.27,1.18,5.75,5.0,1.44,1.01,19.0,1.12,5.97,1.45,2.7,2.06,1.77,3.51,1.29,1.57,2.25,2.63,1.17,1.14,23.0,11.0,9.5,11.0,21.0,10.0,8.5,11.0,34.0,19.0,15.0,19.0,67.0,41.0,34.0,41.0,126.0
